stamp,tag,antenna,anchor,distance
1609055245439747221,200,1,101,20.599000930786133
1609055245489740654,200,1,100,21.121000289916992
1609055245514800265,200,0,101,20.49799919128418
1609055245539795619,200,1,102,9.711000442504883
1609055245589796527,200,0,100,21.445999145507812
1609055245664748355,200,1,100,21.301000595092773
1609055245689794916,200,0,101,20.364999771118164
1609055245714742657,200,1,102,9.77299976348877
1609055245764800304,200,0,100,21.5939998626709
1609055245814756118,200,0,102,9.732999801635742
1609055245839774573,200,1,100,21.44499969482422
1609055245864773574,200,0,101,20.240999221801758
1609055245889742651,200,1,102,9.706000328063965
1609055245939780446,200,0,100,21.91900062561035
1609055246014749907,200,1,100,21.878999710083008
1609055246039723593,200,0,101,20.13599967956543
1609055246064736331,200,1,102,9.732999801635742
1609055246114710620,200,0,100,22.03700065612793
1609055246164685977,200,0,102,9.717000007629395
1609055246189721579,200,1,100,21.85099983215332
1609055246214734226,200,0,101,20.03700065612793
1609055246239768495,200,1,102,9.743000030517578
1609055246289721038,200,0,100,22.05299949645996
1609055246339796054,200,0,102,9.793000221252441
1609055246364763522,200,1,100,21.847000122070312
1609055246389736922,200,0,101,19.92799949645996
1609055246414741810,200,1,102,9.803000450134277
1609055246464737550,200,0,100,22.06999969482422
1609055246514703807,200,0,102,9.883000373840332
1609055246539734789,200,1,100,21.90999984741211
1609055246564728404,200,0,101,19.792999267578125
1609055246589717564,200,1,102,9.871000289916992
1609055246639735517,200,0,100,22.17099952697754
1609055246664722827,200,1,101,19.950000762939453
1609055246689229649,200,0,102,9.894000053405762
1609055246714730811,200,1,100,22.006999969482422
1609055246739720332,200,0,101,19.833999633789062
1609055246764726940,200,1,102,9.845000267028809
1609055246814728400,200,0,100,22.263999938964844
1609055246889703541,200,1,100,22.113000869750977
1609055246914720295,200,0,101,19.63800048828125
1609055246939759105,200,1,102,9.859999656677246
1609055246989680429,200,0,100,22.375
1609055247039672738,200,0,102,9.927000045776367
1609055247064740358,200,1,100,22.229999542236328
1609055247089745291,200,0,101,19.47599983215332
1609055247114708519,200,1,102,9.920000076293945
1609055247164718135,200,0,100,22.51099967956543
1609055247189735005,200,1,101,19.750999450683594
1609055247239687899,200,1,100,22.36199951171875
1609055247264743259,200,0,101,19.672000885009766
1609055247289777235,200,1,102,9.949999809265137
1609055247339701044,200,0,100,22.636999130249023
1609055247364709895,200,1,101,19.62299919128418
1609055247414719535,200,1,100,22.486000061035156
1609055247439737167,200,0,101,19.45599937438965
1609055247464768586,200,1,102,10.017999649047852
1609055247514693686,200,0,100,22.7549991607666
1609055247539728797,200,1,101,19.39699935913086
1609055247589661329,200,1,100,22.61400032043457
1609055247614712203,200,0,101,19.222999572753906
1609055247639734492,200,1,102,10.168000221252441
1609055247689661421,200,0,100,23.066999435424805
1609055247714702786,200,1,101,19.179000854492188
1609055247764685243,200,1,100,23.027000427246094
1609055247789705222,200,0,101,19.06800079345703
1609055247814712773,200,1,102,10.201000213623047
1609055247864732569,200,0,100,23.170000076293945
1609055247889668042,200,1,101,19.0939998626709
1609055247939677283,200,1,100,22.989999771118164
1609055247964685907,200,0,101,18.951000213623047
1609055247989707101,200,1,102,10.319999694824219
1609055248039670219,200,0,100,23.160999298095703
1609055248064644688,200,1,101,19.02899932861328
1609055248114655080,200,1,100,22.968000411987305
1609055248139697564,200,0,101,18.871000289916992
1609055248214662037,200,0,100,23.177000045776367
1609055248289643694,200,1,100,23.01300048828125
1609055248314672360,200,0,101,18.643999099731445
1609055248389645895,200,0,100,23.242000579833984
1609055248414703276,200,1,101,18.795000076293945
1609055248464642078,200,1,100,23.09600067138672
1609055248489639103,200,0,101,18.645000457763672
1609055248564659116,200,0,100,23.33799934387207
1609055248589668536,200,1,101,18.763999938964844
1609055248639695976,200,1,100,23.198999404907227
1609055248664668728,200,0,101,18.452999114990234
1609055248689197607,200,1,102,10.656000137329102
1609055248739686273,200,0,100,23.43899917602539
1609055248764644016,200,1,101,18.47100067138672
1609055248814612573,200,1,100,23.283000946044922
1609055248839653689,200,0,101,18.368000030517578
1609055248864174231,200,1,102,10.725000381469727
1609055248914670569,200,0,100,23.527000427246094
1609055248939676791,200,1,101,18.426000595092773
1609055248964663078,200,0,102,10.973999977111816
1609055248989682485,200,1,100,23.16900062561035
1609055249014670909,200,0,101,18.209999084472656
1609055249039184573,200,1,102,10.947999954223633
1609055249089643943,200,0,100,23.61400032043457
1609055249114651506,200,1,101,18.233999252319336
1609055249164648010,200,1,100,23.615999221801758
1609055249189693903,200,0,101,18.163000106811523
1609055249214638077,200,1,102,11.015999794006348
1609055249264683498,200,0,100,23.798999786376953
1609055249289653443,200,1,101,18.27400016784668
1609055249339706843,200,1,100,23.413999557495117
1609055249364666205,200,0,101,18.011999130249023
1609055249389642593,200,1,102,10.90999984741211
1609055249439654068,200,0,100,23.531999588012695
1609055249514647351,200,1,100,23.39299964904785
1609055249539704755,200,0,101,17.847999572753906
1609055249564657448,200,1,102,10.914999961853027
1609055249614642202,200,0,100,23.52899932861328
1609055249639656389,200,1,101,18.048999786376953
1609055249689642892,200,1,100,23.509000778198242
1609055249714651903,200,0,101,17.917999267578125
1609055249789619212,200,0,100,24.025999069213867
1609055249814613805,200,1,101,18.079999923706055
1609055249864623817,200,1,100,24.020999908447266
1609055249889651735,200,0,101,17.88599967956543
1609055249914616933,200,1,102,10.970999717712402
1609055249964613660,200,0,100,24.180999755859375
1609055249989648750,200,1,101,18.1560001373291
1609055250039591397,200,1,100,24.02199935913086
1609055250064635272,200,0,101,18.045000076293945
1609055250139629159,200,0,100,24.17099952697754
1609055250164612390,200,1,101,18.05699920654297
1609055250214589611,200,1,100,23.996000289916992
1609055250239617849,200,0,101,17.82699966430664
1609055250264626469,200,1,102,11.16100025177002
1609055250314652781,200,0,100,24.163000106811523
1609055250364562496,200,0,102,11.531999588012695
1609055250389606986,200,1,100,24.0049991607666
1609055250414591454,200,0,101,17.466999053955078
1609055250439576022,200,1,102,11.435999870300293
1609055250489642077,200,0,100,24.187999725341797
1609055250514569244,200,1,101,17.81999969482422
1609055250539553864,200,0,102,11.6899995803833
1609055250564622294,200,1,100,24.05500030517578
1609055250589613491,200,0,101,17.674999237060547
1609055250614591259,200,1,102,11.600000381469727
1609055250664570740,200,0,100,24.243999481201172
1609055250689586946,200,1,101,17.742000579833984
1609055250739590668,200,1,100,24.097999572753906
1609055250764576317,200,0,101,17.325000762939453
1609055250789566407,200,1,102,11.576000213623047
1609055250839591663,200,0,100,24.277000427246094
1609055250864583107,200,1,101,17.253999710083008
1609055250889546727,200,0,102,11.854000091552734
1609055250914605209,200,1,100,23.979000091552734
1609055250939593480,200,0,101,17.07699966430664
1609055250964591817,200,1,102,11.763999938964844
1609055251014577877,200,0,100,24.083999633789062
1609055251039597382,200,1,101,17.135000228881836
1609055251064576279,200,0,102,12.01099967956543
1609055251089581120,200,1,100,24.059999465942383
1609055251114568650,200,0,101,16.94300079345703
1609055251139575351,200,1,102,11.918999671936035
1609055251189565583,200,0,100,24.29199981689453
1609055251214576816,200,1,101,17.08300018310547
1609055251239564075,200,0,102,12.14799976348877
1609055251264586488,200,1,100,24.22100067138672
1609055251289592766,200,0,101,16.874000549316406
1609055251314577252,200,1,102,12.050000190734863
1609055251364564098,200,0,100,24.452999114990234
1609055251389113379,200,1,101,16.777000427246094
1609055251414533224,200,0,102,12.289999961853027
1609055251439578368,200,1,100,24.344999313354492
1609055251464564088,200,0,101,16.597999572753906
1609055251489576404,200,1,102,12.168000221252441
1609055251539599532,200,0,100,24.52899932861328
1609055251564545895,200,1,101,16.79800033569336
1609055251589567827,200,0,102,12.413000106811523
1609055251614580725,200,1,100,24.41699981689453
1609055251639617820,200,0,101,16.60099983215332
1609055251664600875,200,1,102,12.289999961853027
1609055251714547628,200,0,100,24.58099937438965
1609055251739522848,200,1,101,16.719999313354492
1609055251789543645,200,1,100,24.450000762939453
1609055251814558248,200,0,101,16.493000030517578
1609055251839546817,200,1,102,12.248000144958496
1609055251889541619,200,0,100,24.60099983215332
1609055251914123957,200,1,101,16.40399932861328
1609055251939530602,200,0,102,12.586000442504883
1609055251964570800,200,1,100,24.465999603271484
1609055251989570743,200,0,101,16.166000366210938
1609055252014602294,200,1,102,12.475000381469727
1609055252064530202,200,0,100,24.60300064086914
1609055252089072410,200,1,101,16.035999298095703
1609055252139527639,200,1,100,24.47800064086914
1609055252164529134,200,0,101,15.932999610900879
1609055252189530401,200,1,102,12.47599983215332
1609055252239518687,200,0,100,24.63800048828125
1609055252264574069,200,1,101,16.2189998626709
1609055252289524863,200,0,102,12.864999771118164
1609055252314558872,200,1,100,24.525999069213867
1609055252339560642,200,0,101,16.007999420166016
1609055252364526498,200,1,102,12.777999877929688
1609055252414598609,200,0,100,24.65999984741211
1609055252439560600,200,1,101,15.939000129699707
1609055252464505287,200,0,102,13.086000442504883
1609055252489543004,200,1,100,24.53499984741211
1609055252514344748,200,0,101,15.664999961853027
1609055252539523960,200,1,102,12.982999801635742
1609055252589556245,200,0,100,24.82699966430664
1609055252614046107,200,1,101,15.531999588012695
1609055252639519972,200,0,102,13.263999938964844
1609055252664522859,200,1,100,24.663000106811523
1609055252689293089,200,0,101,15.458000183105469
1609055252714564836,200,1,102,12.916999816894531
1609055252764510129,200,0,100,24.718000411987305
1609055252789017857,200,1,101,15.336999893188477
1609055252814521502,200,0,102,13.098999977111816
1609055252839531941,200,1,100,24.583999633789062
1609055252864542643,200,0,101,15.253999710083008
1609055252889554207,200,1,102,13.09000015258789
1609055252939525197,200,0,100,24.625999450683594
1609055252964012498,200,1,101,15.140000343322754
1609055253014517384,200,1,100,24.524999618530273
1609055253039574471,200,0,101,15.104000091552734
1609055253064559281,200,1,102,13.126999855041504
1609055253114555658,200,0,100,24.621000289916992
1609055253139029612,200,1,101,15.015000343322754
1609055253164521014,200,0,102,13.586999893188477
1609055253189492449,200,1,100,24.53700065612793
1609055253214298873,200,0,101,14.949999809265137
1609055253239516665,200,1,102,13.347999572753906
1609055253289522560,200,0,100,24.642000198364258
1609055253314530294,200,1,101,15.284000396728516
1609055253364504000,200,1,100,24.565000534057617
1609055253389552386,200,0,101,15.111000061035156
1609055253414557799,200,1,102,13.428999900817871
1609055253464478336,200,0,100,24.6560001373291
1609055253489461150,200,1,101,15.295999526977539
1609055253514488032,200,0,102,13.833999633789062
1609055253539484643,200,1,100,24.47800064086914
1609055253564589430,200,0,101,14.845000267028809
1609055253589527250,200,1,102,13.788000106811523
1609055253639484520,200,0,100,24.53499984741211
1609055253664316885,200,1,101,15.194000244140625
1609055253689467587,200,0,102,14.324999809265137
1609055253714498715,200,1,100,24.514999389648438
1609055253739598757,200,0,101,15.119999885559082
1609055253764479582,200,1,102,14.343000411987305
1609055253814459194,200,0,100,24.51099967956543
1609055253839480313,200,1,101,15.182999610900879
1609055253889456842,200,1,100,24.500999450683594
1609055253914552643,200,0,101,14.92300033569336
1609055253939548391,200,1,102,14.001999855041504
1609055253989622623,200,0,100,24.496000289916992
1609055254014008804,200,1,101,14.845000267028809
1609055254039442108,200,0,102,14.159000396728516
1609055254064502055,200,1,100,24.499000549316406
1609055254089270563,200,0,101,14.303999900817871
1609055254114751011,200,1,102,14.050999641418457
1609055254164479205,200,0,100,24.4950008392334
1609055254189522907,200,1,101,14.706000328063965
1609055254214431715,200,0,102,14.593999862670898
1609055254239512222,200,1,100,24.51099967956543
1609055254264565389,200,0,101,14.604999542236328
1609055254289488018,200,1,102,14.635000228881836
1609055254339488793,200,0,100,24.857999801635742
1609055254364555034,200,1,101,14.675000190734863
1609055254389466647,200,0,102,14.881999969482422
1609055254414481432,200,1,100,24.617000579833984
1609055254439556538,200,0,101,14.446999549865723
1609055254464530761,200,1,102,14.788999557495117
1609055254514444665,200,0,100,24.625
1609055254539603317,200,1,101,14.515000343322754
1609055254564433660,200,0,102,15.050000190734863
1609055254589444399,200,1,100,24.599000930786133
1609055254614524231,200,0,101,14.211999893188477
1609055254639475913,200,1,102,14.89900016784668
1609055254689465952,200,0,100,24.825000762939453
1609055254714523201,200,1,101,14.321999549865723
1609055254739440879,200,0,102,15.166000366210938
1609055254764436759,200,1,100,24.749000549316406
1609055254789263398,200,0,101,13.78499984741211
1609055254814470364,200,1,102,14.99899959564209
1609055254889534982,200,1,101,13.79800033569336
1609055254914462171,200,0,102,15.269000053405762
1609055254939468970,200,1,100,24.67300033569336
1609055254964293821,200,0,101,13.644000053405762
1609055254989445837,200,1,102,15.105999946594238
1609055255063960956,200,1,101,13.51200008392334
1609055255089421858,200,0,102,15.385000228881836
1609055255114477055,200,1,100,24.608999252319336
1609055255139266555,200,0,101,13.39900016784668
1609055255164451223,200,1,102,15.22700023651123
1609055255214440030,200,0,100,24.576000213623047
1609055255239230922,200,1,101,13.682000160217285
1609055255289408968,200,1,100,24.565000534057617
1609055255314472054,200,0,101,13.517999649047852
1609055255339526688,200,1,102,15.133000373840332
1609055255389454907,200,0,100,24.61199951171875
1609055255414076964,200,1,101,13.454999923706055
1609055255439398859,200,0,102,15.553999900817871
1609055255464452364,200,1,100,24.60099983215332
1609055255489524574,200,0,101,13.295000076293945
1609055255514460159,200,1,102,15.430999755859375
1609055255564421197,200,0,100,24.584999084472656
1609055255588954457,200,1,101,13.211000442504883
1609055255614404028,200,0,102,15.770000457763672
1609055255639605230,200,1,100,24.586000442504883
1609055255664494532,200,0,101,13.128999710083008
1609055255689403850,200,1,102,15.633000373840332
1609055255738946082,200,0,100,24.55900001525879
1609055255763927055,200,1,101,13.038000106811523
1609055255789402024,200,0,102,15.935999870300293
1609055255814408138,200,1,100,24.57900047302246
1609055255839238157,200,0,101,12.925999641418457
1609055255864418015,200,1,102,15.791999816894531
1609055255913932339,200,0,100,24.56800079345703
1609055255938942665,200,1,101,12.838000297546387
1609055255964420796,200,0,102,16.079999923706055
1609055255989425061,200,1,100,24.590999603271484
1609055256014480805,200,0,101,12.842000007629395
1609055256039443856,200,1,102,15.694999694824219
1609055256088973021,200,0,100,24.541000366210938
1609055256113905396,200,1,101,12.77299976348877
1609055256139379743,200,0,102,15.876999855041504
1609055256164587330,200,1,100,24.562999725341797
1609055256189513905,200,0,101,12.720999717712402
1609055256214390168,200,1,102,15.763999938964844
1609055256263930173,200,0,100,24.490999221801758
1609055256288890658,200,1,101,12.656000137329102
1609055256339451120,200,1,100,24.481000900268555
1609055256364525236,200,0,101,12.652000427246094
1609055256389452092,200,1,102,15.788999557495117
1609055256439415365,200,0,100,28.177000045776367
1609055256463921643,200,1,101,12.595000267028809
1609055256514429839,200,1,100,26.148000717163086
1609055256539417032,200,0,101,12.529000282287598
1609055256564417358,200,1,102,15.883000373840332
1609055256614404852,200,0,100,52.54199981689453
1609055256638948746,200,1,101,12.472000122070312
1609055256664368811,200,0,102,16.416000366210938
1609055256689389168,200,1,100,43.15299987792969
1609055256714449459,200,0,101,12.434000015258789
1609055256739442929,200,1,102,16.152000427246094
1609055256789383783,200,0,100,36.70399856567383
1609055256814430930,200,1,101,12.720999717712402
1609055256864394889,200,1,100,32.04100036621094
1609055256889440770,200,0,101,12.58899974822998
1609055256914380453,200,1,102,16.233999252319336
1609055256988917249,200,1,101,12.581000328063965
1609055257014362243,200,0,102,16.64699935913086
1609055257064463829,200,0,101,12.33899974822998
1609055257089395014,200,1,102,16.551000595092773
1609055257139355098,200,0,100,24.885000228881836
1609055257164425637,200,1,101,12.444000244140625
1609055257214384161,200,1,100,23.437000274658203
1609055257239480912,200,0,101,12.298999786376953
1609055257264406082,200,1,102,16.538999557495117
1609055257314369483,200,0,100,22.41200065612793
1609055257338951701,200,1,101,12.243000030517578
1609055257364336747,200,0,102,16.937999725341797
1609055257389410424,200,1,100,23.829999923706055
1609055257414194406,200,0,101,12.1850004196167
1609055257439393369,200,1,102,16.798999786376953
1609055257489333014,200,0,100,23.420000076293945
1609055257514397802,200,1,101,12.390000343322754
1609055257564368706,200,1,100,22.98699951171875
1609055257589143926,200,0,101,12.302000045776367
1609055257614405877,200,1,102,16.715999603271484
1609055257664364572,200,0,100,23.336000442504883
1609055257689150721,200,1,101,12.470999717712402
1609055257739364020,200,1,100,24.034000396728516
1609055257764413193,200,0,101,12.348999977111816
1609055257789344244,200,1,102,16.64699935913086
1609055257839345111,200,0,100,24.152000427246094
1609055257864180937,200,1,101,12.456000328063965
1609055257889376566,200,0,102,16.881000518798828
1609055257914353756,200,1,100,24.437000274658203
1609055257939149316,200,0,101,12.3100004196167
1609055257964391208,200,1,102,16.820999145507812
1609055258014418284,200,0,100,24.41699981689453
1609055258039434651,200,1,101,12.418000221252441
1609055258088872859,200,1,100,24.468000411987305
1609055258114449847,200,0,101,12.151000022888184
1609055258139352343,200,1,102,16.885000228881836
1609055258189363347,200,0,100,24.33300018310547
1609055258214545590,200,1,101,12.204000473022461
1609055258263904316,200,1,100,24.29400062561035
1609055258289375611,200,0,101,12.142000198364258
1609055258314330755,200,1,102,16.93000030517578
1609055258364363847,200,0,100,24.145999908447266
1609055258389432397,200,1,101,12.262999534606934
1609055258439308798,200,1,100,24.117000579833984
1609055258464371526,200,0,101,12.180000305175781
1609055258489375716,200,1,102,17.020999908447266
1609055258539331895,200,0,100,23.981000900268555
1609055258564133957,200,1,101,12.286999702453613
1609055258614305724,200,1,100,23.926000595092773
1609055258639365701,200,0,101,12.194999694824219
1609055258664329473,200,1,102,17.121999740600586
1609055258714327702,200,0,100,23.85099983215332
1609055258739114618,200,1,101,12.354000091552734
1609055258789324503,200,1,100,23.80299949645996
1609055258814317310,200,0,101,12.199999809265137
1609055258839388737,200,1,102,17.22599983215332
1609055258889331247,200,0,100,23.73900032043457
1609055258914317561,200,1,101,12.213000297546387
1609055258939327503,200,0,102,17.679000854492188
1609055258964346494,200,1,100,23.68600082397461
1609055258989379691,200,0,101,12.15999984741211
1609055259014321202,200,1,102,17.593000411987305
1609055259064333517,200,0,100,23.618000030517578
1609055259089114249,200,1,101,12.32699966430664
1609055259164281423,200,0,101,12.211000442504883
1609055259189327979,200,1,102,17.486000061035156
1609055259239350486,200,0,100,23.503000259399414
1609055259264294139,200,1,101,12.229000091552734
1609055259314283728,200,1,100,23.452999114990234
1609055259339296720,200,0,101,12.197999954223633
1609055259364341796,200,1,102,17.52899932861328
1609055259414319948,200,0,100,23.38800048828125
1609055259439286553,200,1,101,12.236000061035156
1609055259489310641,200,1,100,23.496000289916992
1609055259514342424,200,0,101,12.206999778747559
1609055259539277486,200,1,102,17.63800048828125
1609055259589296702,200,0,100,23.343000411987305
1609055259614291440,200,1,101,12.315999984741211
1609055259664297091,200,1,100,23.297000885009766
1609055259689277238,200,0,101,12.310999870300293
1609055259714313520,200,1,102,17.724000930786133
1609055259764294359,200,0,100,23.165000915527344
1609055259789312218,200,1,101,12.326000213623047
1609055259839283988,200,1,100,23.10700035095215
1609055259864327777,200,0,101,12.321999549865723
1609055259889277848,200,1,102,17.808000564575195
1609055259939289859,200,0,100,23.01300048828125
1609055259964319696,200,1,101,12.347000122070312
1609055260014259261,200,1,100,23.1299991607666
1609055260064250664,200,1,102,17.88599967956543
1609055260114309427,200,0,100,22.913000106811523
1609055260139255360,200,1,101,12.376999855041504
1609055260164294907,200,0,102,18.216999053955078
1609055260189290771,200,1,100,23.014999389648438
1609055260214325357,200,0,101,12.425000190734863
1609055260239313397,200,1,102,18.148000717163086
1609055260289281916,200,0,100,22.913000106811523
1609055260314306999,200,1,101,12.40999984741211
1609055260364259353,200,1,100,23.07200050354004
1609055260389285915,200,0,101,12.505000114440918
1609055260414250516,200,1,102,18.142000198364258
1609055260464262525,200,0,100,22.886999130249023
1609055260489226914,200,1,101,12.505999565124512
1609055260539284613,200,1,100,22.906999588012695
1609055260564290808,200,0,101,12.52299976348877
1609055260639243762,200,0,100,22.700000762939453
1609055260664250694,200,1,101,12.494999885559082
1609055260714281888,200,1,100,22.700000762939453
1609055260739284485,200,0,101,12.536999702453613
1609055260764282550,200,1,102,18.139999389648438
1609055260814252924,200,0,100,22.5049991607666
1609055260839254749,200,1,101,12.531999588012695
1609055260889314923,200,1,100,22.55299949645996
1609055260914260676,200,0,101,12.593999862670898
1609055260939257582,200,1,102,18.12700080871582
1609055260989262587,200,0,100,22.25200080871582
1609055261064253890,200,1,100,22.23699951171875
1609055261089273510,200,0,101,12.706999778747559
1609055261114230071,200,1,102,18.21299934387207
1609055261164285197,200,0,100,22.10700035095215
1609055261189226326,200,1,101,12.65999984741211
1609055261214236764,200,0,102,18.513999938964844
1609055261238815479,200,1,100,22.025999069213867
1609055261264254780,200,0,101,12.753999710083008
1609055261289239161,200,1,102,18.43400001525879
1609055261339280511,200,0,100,21.89900016784668
1609055261413776237,200,1,100,21.81800079345703
1609055261439279472,200,0,101,12.904000282287598
1609055261464246659,200,1,102,18.395999908447266
1609055261514214730,200,0,100,21.72100067138672
1609055261564228607,200,0,102,18.601999282836914
1609055261589256164,200,1,100,21.917999267578125
1609055261614255036,200,0,101,13.053000450134277
1609055261639260374,200,1,102,18.523000717163086
1609055261689216138,200,0,100,21.780000686645508
1609055261714223803,200,1,101,13.121999740600586
1609055261763752371,200,1,100,21.73900032043457
1609055261789223548,200,0,101,13.173999786376953
1609055261814214223,200,1,102,18.3799991607666
1609055261864220393,200,0,100,21.486000061035156
1609055261938745709,200,1,100,21.408000946044922
1609055261964258536,200,0,101,13.288999557495117
1609055261989233632,200,1,102,18.363000869750977
1609055262039289623,200,0,100,21.298999786376953
1609055262064208150,200,1,101,13.331000328063965
1609055262114220680,200,1,100,21.364999771118164
1609055262139233225,200,0,101,13.383999824523926
1609055262164263626,200,1,102,18.395000457763672
1609055262214200862,200,0,100,21.263999938964844
1609055262264224142,200,0,102,18.67099952697754
1609055262288773021,200,1,100,21.219999313354492
1609055262314199281,200,0,101,13.515000343322754
1609055262339225827,200,1,102,18.673999786376953
1609055262389221574,200,0,100,21.069000244140625
1609055262439202253,200,0,102,18.724000930786133
1609055262463778778,200,1,100,21.01099967956543
1609055262489228511,200,0,101,13.652000427246094
1609055262514189796,200,1,102,18.650999069213867
1609055262564215041,200,0,100,20.871999740600586
1609055262589163461,200,1,101,13.586999893188477
1609055262638776650,200,1,100,20.808000564575195
1609055262664223022,200,0,101,13.651000022888184
1609055262689186234,200,1,102,18.486000061035156
1609055262739277619,200,0,100,20.687999725341797
1609055262764175153,200,1,101,13.444000244140625
1609055262789208208,200,0,102,18.509000778198242
1609055262839203583,200,0,101,13.517999649047852
1609055262864194154,200,1,102,18.4689998626709
1609055262914164125,200,0,100,20.51099967956543
1609055262939198898,200,1,101,13.508000373840332
1609055262964217734,200,0,102,18.538000106811523
1609055262988703269,200,1,100,20.44700050354004
1609055263014153368,200,0,101,13.692000389099121
1609055263039261477,200,1,102,18.483999252319336
1609055263164163905,200,1,100,21.024999618530273
1609055263189232168,200,0,101,14.020999908447266
1609055263214171694,200,1,102,18.43600082397461
1609055263264226531,200,0,100,20.871000289916992
1609055263289141624,200,1,101,13.947999954223633
1609055263338698133,200,1,100,20.856000900268555
1609055263364165661,200,0,101,14.168999671936035
1609055263389149471,200,1,102,18.371000289916992
1609055263439150905,200,0,100,20.433000564575195
1609055263464166082,200,1,101,13.956000328063965
1609055263489157594,200,0,102,18.534000396728516
1609055263514183324,200,1,100,20.552000045776367
1609055263539141549,200,0,101,14.081999778747559
1609055263564172522,200,1,102,18.420000076293945
1609055263614136606,200,0,100,20.207000732421875
1609055263639124346,200,1,101,14.100000381469727
1609055263688706111,200,1,100,20.093000411987305
1609055263714193422,200,0,101,14.54800033569336
1609055263739219626,200,1,102,18.358999252319336
1609055263789138614,200,0,100,19.829999923706055
1609055263839124305,200,0,102,18.444000244140625
1609055263864166907,200,1,100,20.354999542236328
1609055263889197541,200,0,101,14.869000434875488
1609055263914158262,200,1,102,18.41200065612793
1609055263964127707,200,0,100,20.16900062561035
1609055263989130778,200,1,101,14.711999893188477
1609055264038694099,200,1,100,20.108999252319336
1609055264064147259,200,0,101,14.833999633789062
1609055264089157841,200,1,102,18.344999313354492
1609055264139157122,200,0,100,19.757999420166016
1609055264164126552,200,1,101,14.694999694824219
1609055264213674569,200,1,100,19.638999938964844
1609055264239158136,200,0,101,14.880000114440918
1609055264264133287,200,1,102,18.25
1609055264314183649,200,0,100,19.371000289916992
1609055264339128724,200,1,101,14.762999534606934
1609055264389111800,200,1,100,19.611000061035156
1609055264414133746,200,0,101,14.972000122070312
1609055264439160226,200,1,102,18.17799949645996
1609055264490183133,200,0,100,19.35099983215332
1609055264514133743,200,1,101,14.86299991607666
1609055264564126078,200,1,100,19.507999420166016
1609055264589126086,200,0,101,15.324999809265137
1609055264614103460,200,1,102,18.115999221801758
1609055264664115024,200,0,100,19.256000518798828
1609055264689120992,200,1,101,15.312000274658203
1609055264739127193,200,1,100,19.420000076293945
1609055264764174639,200,0,101,15.428999900817871
1609055264789113603,200,1,102,18.05699920654297
1609055264839136404,200,0,100,19.160999298095703
1609055264864164099,200,1,101,15.288000106811523
1609055264889085493,200,0,102,18.11400032043457
1609055264914123089,200,1,100,19.31800079345703
1609055264939119138,200,0,101,15.465999603271484
1609055264964091561,200,1,102,18.121999740600586
1609055265014087175,200,0,100,19.055999755859375
1609055265039148361,200,1,101,15.310999870300293
1609055265089115842,200,1,100,19.211000442504883
1609055265114151001,200,0,101,15.51099967956543
1609055265139149604,200,1,102,18.125999450683594
1609055265189109747,200,0,100,18.945999145507812
1609055265214097226,200,1,101,15.37600040435791
1609055265264121789,200,1,100,19.1200008392334
1609055265289113652,200,0,101,15.595000267028809
1609055265314150503,200,1,102,18.114999771118164
1609055265364101286,200,0,100,18.635000228881836
1609055265389059502,200,1,101,15.47599983215332
1609055265439102414,200,1,100,18.68199920654297
1609055265464085770,200,0,101,15.723999977111816
1609055265489088144,200,1,102,18.118000030517578
1609055265539105099,200,0,100,18.527999877929688
1609055265564084738,200,1,101,15.623000144958496
1609055265589084161,200,0,102,18.05900001525879
1609055265614106913,200,1,100,18.715999603271484
1609055265639076747,200,0,101,16.08799934387207
1609055265664141248,200,1,102,18.0310001373291
1609055265714082993,200,0,100,18.52899932861328
1609055265739075172,200,1,101,16.072999954223633
1609055265789101578,200,1,100,18.732999801635742
1609055265814126561,200,0,101,16.195999145507812
1609055265839135764,200,1,102,17.982999801635742
1609055265889049643,200,0,100,18.496999740600586
1609055265914067639,200,1,101,15.795000076293945
1609055265964119343,200,1,100,18.66200065612793
1609055265989089683,200,0,101,15.892999649047852
1609055266064054495,200,0,100,18.40399932861328
1609055266089112118,200,1,101,15.85099983215332
1609055266139075316,200,1,100,18.55299949645996
1609055266164092306,200,0,101,16.10700035095215
1609055266189174028,200,1,102,17.79199981689453
1609055266239054563,200,0,100,18.280000686645508
1609055266264053359,200,1,101,16.075000762939453
1609055266289030879,200,0,102,17.676000595092773
1609055266314118441,200,1,100,18.424999237060547
1609055266339054183,200,0,101,16.388999938964844
1609055266364064357,200,1,102,17.66200065612793
1609055266414069385,200,0,100,18.145999908447266
1609055266439056371,200,1,101,16.316999435424805
1609055266464038346,200,0,102,17.597000122070312
1609055266489112595,200,1,100,18.288999557495117
1609055266514055107,200,0,101,16.597999572753906
1609055266539096442,200,1,102,17.60300064086914
1609055266589039895,200,0,100,17.79800033569336
1609055266614042333,200,1,101,16.50200080871582
1609055266664078826,200,1,100,18.14299964904785
1609055266688850629,200,0,101,16.788999557495117
1609055266714071792,200,1,102,17.56599998474121
1609055266764056476,200,0,100,18.030000686645508
1609055266789032497,200,1,101,16.69700050354004
1609055266814118383,200,0,102,17.451000213623047
1609055266839090119,200,1,100,18.099000930786133
1609055266863855838,200,0,101,16.97100067138672
1609055266889050917,200,1,102,17.41699981689453
1609055266939039280,200,0,100,17.59000015258789
1609055266963846702,200,1,101,16.851999282836914
1609055267014039882,200,1,100,17.607999801635742
